po_id,po_line_id,vendor_id,category_id,region_id,order_date,ordered_amount,currency
PO04666, POL1,V483,cat03,apac,2023-03-26,99572.81,usd
PO04667,POL1,V248,CAT08,EMEA ,2024-08-10,83064.17,usd
PO04668,pol3, V369,CAT07,NA ,2024-03-26,79007.06,
PO04669,POL3 ,V021,CAT10,apac,2023-12-20,10645.22,usd
PO04670,pol2, V305,CAT09 ,LATAM,2024-04-04,16323.47,usd
PO04671,POL1,V056,CAT08,APAC,2024-01-13,88195.13,
PO04672, POL2,V234,CAT07,NA,2023-09-13,70908.2,USD
PO04673,POL3,v480,CAT04,NA,2023-03-05,10192.31,USD
PO04674,POL3,v057, CAT06, APAC,2024-10-27,10117.87, USD
PO04675,POL3, V123,cat07,NA ,2024-12-31,3116.12,
PO04676,pol2,V023,CAT09,EMEA,2023-10-28,99723.86,
PO04677,POL2 ,V313 ,cat03,EMEA ,2023-11-30,50054.16,
PO04678,POL1, V128,cat10,EMEA,2023-07-24,25501.11, USD
PO04679,POL2,V212 ,CAT02, EMEA,2024-04-22,23652.95,USD
PO04680,POL2, V204,cat01,NA,2023-02-23,49671.73,usd
PO04681,pol2,V114,CAT07 ,LATAM,2024-05-25,76088.12, USD
PO04682,POL3 ,V464 , CAT10, LATAM,2023-10-05,29517.59,USD
PO04683,POL2,v174,cat03,LATAM ,2024-11-18,20062.98,
PO04684,POL1,v391,CAT09,LATAM,2024-05-24,39442.98, USD
PO04685,pol1, V167,CAT09,emea,2023-04-11,92967.84,usd
PO04686,POL2, V216, CAT07, NA,2023-08-06,8726.52,usd
PO04687,POL3, V458,CAT01,latam,2023-03-19,64203.44,usd
PO04688,POL3,v208,CAT04,emea,2023-09-17,31825.0,USD
PO04689,POL3 ,v383,CAT08,EMEA,2023-08-11,9426.66,USD
PO04690,POL3 ,V371,CAT02,EMEA,2024-08-15,30353.18, USD
PO04691,POL1,V004 ,CAT03,APAC,2024-02-26,30894.84,USD
PO04692, POL2,V463,CAT03,EMEA ,2024-08-04,44523.79,usd
PO04693,pol3,v470,CAT09 ,NA,2023-06-04,23937.38,usd
PO04694,POL1,v282,CAT10,NA,2024-02-25,94853.27, USD
PO04695,POL2,v297, CAT02,latam,2023-03-28,27705.34, USD
PO04696,POL2 ,V490,CAT10,LATAM,2024-08-04,81989.28,USD
PO04697,POL3,V498, CAT08,LATAM,2024-11-07,9362.77,
PO04698,POL1 ,v268, CAT01,LATAM ,2023-05-11,5395.56, USD
PO04699,POL1,V233, CAT06,EMEA,2024-06-22,80043.23, USD
PO04700,POL1, V104,CAT04,emea,2023-06-23,58686.73,usd
PO04701,POL3 , V187,CAT10,na,2024-11-27,84966.84,usd
PO04702,POL1 ,V295, CAT02,NA ,2024-11-07,56473.93, USD
PO04703,POL2,V357,CAT10,EMEA,2024-04-21,75411.28,USD
PO04704,POL1,V323 , CAT08, NA,2024-10-11,23715.01,
PO04705,POL1 ,V272,cat09,EMEA,2024-09-09,28094.97,
PO04706,POL2,V359,CAT10, EMEA,2023-08-26,25241.77,USD
PO04707,POL3,V446 ,cat08,EMEA,2023-02-08,66004.22,usd
PO04708,POL3,v243, CAT09, EMEA,2024-03-28,95734.93,USD
PO04709,POL3, V298,CAT07,LATAM ,2024-11-14,38084.74,USD
PO04710,pol3,V441,CAT05, NA,2024-01-15,59832.42,
PO04711,pol1,V117 ,CAT07,APAC,2023-02-16,71805.12,
PO04712,POL1 ,V091 ,CAT07 ,APAC,2023-09-25,7448.94, USD
PO04713,POL3,V212,CAT05,NA,2024-03-27,85263.56,USD
PO04714,POL1,V172,cat09,NA ,2023-12-08,35389.28,usd
PO04715,pol1,V170,cat05,apac,2024-04-22,40858.65,usd
PO04716,POL1 ,V013,cat03,NA,2023-03-03,59297.4,USD
PO04717,POL2 ,V156,CAT09,na,2024-08-01,84984.97,usd
PO04718,POL1,V335 ,CAT09,APAC,2024-10-16,84830.43, USD
PO04719, POL1,V364,CAT10,EMEA,2024-03-25,26403.62,
PO04720,POL1,V017,cat10,APAC,2023-11-09,53277.46,USD
PO04721,POL3, V026,CAT03,EMEA ,2024-12-01,25916.24,
PO04722,POL1,V146 ,CAT10,EMEA ,2023-05-06,37066.56,
PO04723,POL3,v371,CAT04,NA,2023-09-26,82122.55,usd
PO04724,pol3,V104,CAT09,APAC,2023-05-08,84836.42,
PO04725,POL1 ,V162,CAT04 ,EMEA,2024-05-22,66654.23,usd
PO04726,POL3, V189,CAT02,EMEA,2023-11-12,96516.77,usd
PO04727, POL1,V239,CAT02,EMEA,2023-11-29,63542.76,
PO04728,POL1,V002, CAT08,NA,2023-02-01,15023.13, USD
PO04729,POL3,v461,CAT04 ,APAC ,2023-04-10,32690.62,usd
PO04730, POL3, V395,CAT01,LATAM,2024-11-20,53771.07, USD
PO04731,pol2,V231,CAT05 ,LATAM,2024-10-23,84535.71,
PO04732, POL3,V328,CAT01 ,EMEA,2024-11-07,10249.67,USD
PO04733,POL3,V403, CAT04,LATAM,2024-12-01,50413.81,usd
PO04734,POL3,v495,CAT08, LATAM,2023-04-11,43366.69, USD
PO04735,POL3, V032,CAT10,EMEA,2024-12-04,45992.67,usd
PO04736,POL2,V175,CAT01,LATAM,2023-12-08,51722.71,usd
PO04737,POL2,V319,CAT05,emea,2024-09-06,41582.95,usd
PO04738,POL1,V428,CAT05,latam,2024-01-01,70793.59,USD
PO04739, POL1,V109,cat07,EMEA,2024-09-19,11462.33,USD
PO04740, POL1,v420,CAT10, NA,2023-09-11,71934.91,usd
PO04741,POL1,V048,CAT07 , NA,2023-03-15,72500.74,usd
PO04742, POL1,v434,CAT01,EMEA ,2024-07-16,61080.6,USD
PO04743,POL1,v271,CAT06,EMEA,2024-01-16,77463.09,USD
PO04744, POL3,V310, CAT07,LATAM,2024-05-09,94644.14,usd
PO04745,POL3,v182,cat09,LATAM,2024-12-11,49365.73,USD
PO04746,POL1 ,V488,CAT01,APAC ,2023-03-16,99477.69, USD
PO04747, POL1,V397,CAT06,APAC,2024-09-02,68161.63,USD
PO04748,POL3,V391, CAT05,APAC ,2024-03-30,15683.22,USD
PO04749,pol2,V352 , CAT08,NA,2023-11-24,85055.35,
PO04750,POL2,V457,CAT03,EMEA ,2023-03-30,85038.0,
PO04751, POL2,V397,CAT06,LATAM,2024-02-16,46645.98,usd
PO04752,pol3,V281,CAT06,NA,2023-10-01,43802.4,USD
PO04753,POL2,V334,CAT09 ,APAC,2023-09-16,81504.14,usd
PO04754,pol3,v109, CAT02,EMEA,2024-04-02,57348.52,
PO04755,POL2 ,V148,CAT06,LATAM,2024-06-28,47667.1,USD
PO04756, POL1,V266,CAT02,APAC,2023-12-01,27285.45,usd
PO04757,POL1,V132,cat05,latam,2024-07-14,60795.35,USD
PO04758,POL1,V198,cat09,EMEA,2024-08-09,62722.44,
PO04759,POL2,V411, CAT02,EMEA,2023-11-07,61211.97,USD
PO04760,POL2 ,V182,CAT10,APAC,2023-09-18,3422.92,
PO04761,POL1,V172,CAT01, NA,2023-07-21,24794.07,USD
PO04762,POL2,V189,CAT10 , EMEA,2024-09-19,6928.65, USD
PO04763,POL1 ,v255,CAT09,emea,2024-04-18,29676.02,
PO04764,pol2,V443,CAT06,APAC ,2024-01-23,5625.39,
PO04765,POL1 ,V134,CAT02,NA,2023-06-10,,usd
PO04766,POL2 ,V007,CAT02,EMEA,2023-03-27,53674.47, USD
PO04767,pol1,V165,cat01, APAC,2023-01-23,64641.39,
PO04768, POL1,v483,CAT01, EMEA,2024-06-10,57798.82,usd
PO04769, POL3,V057,CAT06 ,APAC,2024-08-03,10825.99,
PO04770, POL3,V082,CAT10,na,2024-12-14,76465.36, USD
PO04771,POL1 ,V066,CAT03,LATAM,2024-05-14,45437.9,USD
PO04772,POL3,V324,CAT02,NA,2023-09-25,5490.18,USD
PO04773,POL2,V379, CAT09,EMEA,2024-07-20,10145.04,USD
PO04774,POL2,V063, CAT04,EMEA,2023-12-30,35746.42, USD
PO04775,POL1,V441,CAT02,na,2024-12-28,22855.54, USD
PO04776,POL1 ,V061, CAT07,latam,2023-11-14,7054.29, USD
PO04777,POL1, V454,CAT08,LATAM,2023-06-21,26676.49,USD
PO04778,POL3,V224,CAT10,APAC,2023-02-15,,USD
PO04779,POL3,V333 ,CAT09,EMEA,2024-05-27,87320.63,usd
PO04780,POL2,V433,CAT08,APAC,2023-11-02,12651.43,USD
PO04781,POL1 ,v285,CAT08,EMEA,2024-07-28,47945.5,USD
PO04782,pol3, V026, CAT02,emea,2024-11-30,57234.02,usd
PO04783,pol3,v070,cat09,NA,2023-05-03,64974.03,
PO04784,POL1,V342,CAT08 , LATAM,2023-08-28,82234.76,
PO04785,pol2,V177,,NA,2024-08-09,59349.23,usd
PO04786,POL2 ,V343,CAT05,APAC,2024-12-18,92846.48,USD
PO04787,pol3,v237,CAT09,na,2024-10-31,31096.01,
PO04788,POL3,V436, CAT03,LATAM,2023-12-08,10201.61, USD
PO04789,POL3,V044,CAT02,NA ,2023-04-22,2610.63,USD
PO04790, POL2,v238, CAT05,APAC,2024-09-12,93787.51,
PO04791,POL1,V260,CAT05,LATAM ,2023-01-13,48596.18, USD
PO04792,POL2,v054,CAT02 ,EMEA ,2023-10-15,96179.48, USD
PO04793,pol1,V332,,apac,2024-05-17,37447.31,
PO04794,POL1,V308 ,CAT05, LATAM,2024-03-31,9846.1,usd
PO04795,POL1,v223,CAT08,LATAM,2023-05-06,17897.77, USD
PO04796, POL3,V231 ,CAT05 ,APAC ,2024-06-07,81764.11,USD
PO04797, POL2,v493,CAT10 , APAC,2024-03-19,59373.37,USD
PO04798,POL2,V357,CAT10,APAC ,2024-12-16,6519.07,USD
PO04799,POL1,V058,CAT01,EMEA ,2024-05-01,3130.48,usd
PO04800, POL2,V086 ,CAT10,na,2023-08-21,22032.83, USD
PO04801,POL3 ,V444,CAT10 ,EMEA,2023-01-05,29070.59,USD
PO04802,POL1,V062 ,CAT06 ,NA,2024-06-18,27572.83, USD
PO04803,POL3 ,V206,CAT02,APAC,2024-01-03,11439.86, USD
PO04804,pol3,V427,CAT02,NA,2024-10-04,78612.74, USD
PO04805, POL1,V340 ,,EMEA,2024-01-31,94733.81, USD
PO04806,POL3,V375,CAT07,NA,2023-06-29,6703.39,
PO04807,POL2,V313,CAT08,emea,2024-01-23,70754.61,usd
PO04808,POL3,V025,CAT02,latam,2023-07-03,4127.97,USD
PO04809,POL1,V218 ,CAT07 ,APAC,2023-08-19,32048.14,
PO04810,POL2,V451,CAT07,APAC,2024-09-22,51308.28,
PO04811,POL3, V214, CAT09,APAC,2024-10-16,59050.48, USD
PO04812, POL2,V186,CAT01, APAC,2023-07-04,73659.84,usd
PO04813,POL2,v067,CAT08 , EMEA,2023-10-01,78799.01,usd
PO04814, POL1,V373,CAT09,EMEA ,2023-03-30,85311.96, USD
PO04815,pol3,V231 ,cat09,emea,2023-12-31,2687.33,
PO04816,POL3 , V256, CAT10,NA,2023-04-01,3574.83,usd
PO04817, POL2,V192,CAT04 ,LATAM ,2023-09-05,58916.6,usd
PO04818,POL1,V476,CAT05 , LATAM,2023-10-18,50247.82,
PO04819,POL3 ,V484,CAT08 ,LATAM ,2024-11-17,88424.3,USD
PO04820, POL1, V158, CAT08,APAC,2023-02-12,24702.07,USD
PO04821,POL1,V191,CAT02,LATAM,2023-03-27,56422.02,
PO04822, POL1,V303, CAT10,EMEA,2024-04-18,95113.5, USD
PO04823,pol1,V091,CAT07, LATAM,2023-10-08,15811.68,
PO04824, POL1,V019,CAT10,EMEA,2024-09-12,43187.76,
PO04825,POL3,v103,CAT05 ,LATAM,2024-11-13,40982.85,usd
PO04826, POL3,V457,CAT02,na,2024-11-22,24584.32, USD
PO04827,POL2,v296,CAT03,APAC,2024-04-18,99764.58,usd
PO04828,pol2,V415,cat10,LATAM,2023-04-15,50937.59,usd
PO04829,POL1,V046,cat01,LATAM,2023-07-29,2886.81,USD
PO04830,POL1,V295 ,CAT07,APAC,2024-10-15,40421.07,USD
PO04831,POL1, V123,cat07,NA,2024-12-18,97312.86, USD
PO04832,pol1,V322,CAT03,LATAM,2024-03-19,33770.28,USD
PO04833, POL1, V285,CAT06,APAC,2023-09-23,97042.59,usd
PO04834,pol1,v021,CAT04,APAC,2023-03-21,39546.56,USD
PO04835,POL1,V272,CAT05,NA,2023-05-12,57557.62,usd
PO04836,POL1,v378,CAT01 ,NA,2023-11-25,14194.7,
PO04837,POL3,V192 ,,NA,2023-10-03,33578.54, USD
PO04838,POL3,v432,CAT06, NA,2023-05-01,65916.65,
PO04839,pol3, V354,CAT03 ,EMEA,2024-06-16,68013.87,
PO04840,POL1,V307,cat07,EMEA,2024-08-26,79405.29, USD
PO04841, POL3,V282 ,cat05, NA,2023-12-16,52533.75, USD
PO04842,POL2,V246,cat06,NA ,2023-01-19,34873.01, USD
PO04843,POL2 ,v096,cat08,APAC ,2024-06-19,20774.24,
PO04844,POL3,V303,CAT02,EMEA,2023-04-26,89461.85,usd
PO04845,POL1 ,V101 ,cat02,APAC,2024-11-26,63858.6,
PO04846,pol2,V063,CAT01,LATAM,2024-02-13,56015.01, USD
PO04847,POL1, V499,CAT01,LATAM,2023-10-04,55848.84,USD
PO04848,POL3,V071, CAT09,na,2024-07-19,36181.11, USD
PO04849,POL1,V226,cat06,EMEA,2024-05-06,56672.7,usd
PO04850,pol1,V221,CAT10,EMEA,2024-12-09,39667.54, USD
PO04851,POL3,V407,CAT07,LATAM,2024-04-29,95040.97,usd
PO04852, POL1,V142,cat06,EMEA,2023-07-26,20007.85,
PO04853,POL3,V433,CAT07,LATAM,2024-09-03,16838.66,
PO04854,POL1,V389,CAT04,LATAM,2024-05-02,57798.41,USD
PO04855,POL3,v162,CAT10,emea,2024-10-14,57410.99,usd
PO04856,POL1,V355,CAT05,EMEA,2024-07-28,,USD
PO04857,POL1,V248,CAT09,na,2024-01-25,10968.88,USD
PO04858,POL1 , V041,CAT07,NA,2023-11-18,50868.89,usd
PO04859, POL3,V038, CAT09,EMEA,2023-04-15,29650.63, USD
PO04860,POL1,V155, CAT01,NA,2024-04-06,57580.89,
PO04861,POL1, V164, CAT05,EMEA,2024-08-11,99574.72,usd
PO04862,POL1,V258,CAT10,EMEA ,2023-08-02,52936.55,usd
PO04863,pol3,v036, CAT08,apac,2024-07-26,52112.63,usd
PO04864,POL1,V181,CAT03,LATAM,2024-10-22,73350.24, USD
PO04865,POL3,v073, CAT01,APAC,2023-12-29,96438.27, USD
PO04866,POL2,V081 ,CAT04, EMEA,2024-12-14,33641.27,usd
PO04867,POL2 ,,CAT10,LATAM,2023-05-23,61835.54,usd
PO04868,POL1,V097,CAT10,EMEA,2024-01-07,16982.8,
PO04869,POL1,V438,CAT01,apac,2023-05-28,9827.5,USD
PO04870,POL1, V181,CAT07 , APAC,2024-11-27,83000.5, USD
PO04871, POL1, V452,CAT10,latam,2024-04-16,77025.68,usd
PO04872,POL3,v103,CAT02,NA,2023-10-28,,
PO04873, POL1,V275,CAT06,EMEA,2024-12-03,77936.86, USD
PO04874,POL2,V405,CAT01 ,NA,2024-04-08,70745.08,
PO04875,POL2,V413 ,CAT08,EMEA,2023-01-11,2680.1,USD
PO04876,POL3,V167,CAT10 ,LATAM,2023-10-15,52841.29, USD
PO04877,POL3,V389,CAT10,latam,2024-01-24,36343.59,usd
PO04878,POL1 ,V473 ,CAT08,LATAM,2023-12-03,63268.86,USD
PO04879,POL2,V137, CAT01,EMEA ,2024-04-07,73187.09,usd
PO04880,POL3,V403,CAT07,APAC,2023-04-03,98322.38,usd
PO04881,POL2,v154,CAT10, APAC,2024-10-13,62239.22, USD
PO04882,POL3,v400,CAT09,APAC,2024-04-13,84766.22, USD
PO04883,pol3,V134 ,CAT09 ,LATAM,2023-08-19,86065.17, USD
PO04884,POL2, V143, CAT09,NA,2024-10-14,45177.18,USD
PO04885,POL1,V059,CAT07,LATAM,2024-03-27,97423.87, USD
PO04886,POL2,V055,CAT07,NA,2024-04-13,51790.51,USD
PO04887,pol1,V037,cat04, APAC,2024-10-11,39530.32,USD
PO04888,pol1,V315,cat08,LATAM,2024-11-24,24790.53, USD
PO04889,POL1, V329,CAT08,NA ,2023-03-10,74360.42,
PO04890, POL1,V391,CAT07,NA,2024-01-04,24474.78,usd
PO04891,POL2 ,v301,CAT10,LATAM,2024-04-09,36114.92,usd
PO04892,POL1, V498,CAT03,NA,2024-07-01,30879.42,USD
PO04893,pol2,V271,CAT02 ,EMEA,2024-10-19,62369.53,
PO04894, POL2,V455,cat09,LATAM,2024-03-29,78584.93,USD
PO04895,POL2 ,v046,CAT09,NA,2023-07-02,53861.51,USD
PO04896,POL3 ,V020 , CAT05, EMEA,2024-08-06,91773.87,USD
PO04897,POL2 ,V235, CAT05,,2024-11-22,89880.32,USD
PO04898,POL2,V330,cat08,NA,2023-08-26,8812.66,USD
PO04899,POL3,V211,CAT01, LATAM,2023-01-03,13988.54,usd
PO04900,POL3,V083 ,cat09,EMEA,2024-02-05,80005.75,
PO04901, POL2,V427 ,CAT06, LATAM,2023-01-05,90388.04,
PO04902,POL1, V146,CAT06 ,EMEA,2024-07-05,73430.87,usd
PO04903,POL3,V002,CAT05,EMEA ,2024-08-07,79171.99,USD
PO04904,POL2,V426,CAT02,NA,2024-12-30,26789.8,
PO04905,POL3,V129,CAT09, EMEA,2024-07-22,66356.11,USD
PO04906,POL3, V364,CAT07,emea,2023-03-25,61432.75,USD
PO04907,POL1,V340 ,CAT06,LATAM,2024-09-20,96166.15, USD
PO04908,POL1 ,V003,CAT04, EMEA,2023-07-01,,USD
PO04909,POL3, V043,cat10,apac,2023-01-18,5165.26,usd
PO04910,POL3 ,V342 ,CAT01 ,NA,2024-09-03,15638.82, USD
PO04911,POL3,V198, CAT02, LATAM,2023-07-14,94524.62,usd
PO04912,pol3,V471,CAT01 ,NA,2024-06-01,58486.78,usd
PO04913, POL2,V475 ,CAT10,APAC,2023-06-23,77584.8,
PO04914,POL3,V242, CAT09, LATAM,2024-08-15,12364.34, USD
PO04915,POL1,V339,CAT09,APAC,2024-03-08,77126.14,
PO04916, POL2,V408,CAT03, NA,2023-08-01,31535.75, USD
PO04917,POL3,V270,CAT02 ,apac,2024-01-19,43440.87,
PO04918,POL2 ,V027, CAT01,APAC ,2023-11-17,83424.97,usd
PO04919,POL3, V184,cat05,LATAM ,2024-12-20,88800.75,usd
PO04920,POL3,V173 ,CAT04, APAC,2023-08-26,63603.59,
PO04921, POL2,V324, CAT08,APAC,2023-06-24,38776.75, USD
PO04922,pol1, V379, CAT04, NA,2023-12-08,82502.88, USD
PO04923,POL3,V085, CAT08, LATAM,2024-05-29,33834.59,usd
PO04924,pol3,V250,CAT01,EMEA,2024-05-11,9523.3,usd
PO04925,POL1,V197,CAT01 ,NA,2024-07-14,54348.2,USD
PO04926,POL2,V173,CAT05,NA,2024-06-18,26415.64, USD
PO04927,POL1 ,V425, CAT09,EMEA,2024-05-23,31247.64,usd
PO04928,POL3 ,V489 ,CAT03,EMEA,2023-01-16,72658.78, USD
PO04929,POL2,V063,CAT01,NA,2023-05-21,98065.2,usd
PO04930,POL1,V101 ,CAT06, EMEA,2023-05-17,17742.34,
PO04931,POL1 , V375,CAT07,na,2023-03-10,41852.7, USD
PO04932, POL2,V266,CAT08, NA,2023-05-25,52146.48,usd
PO04933,POL2,V410 ,cat04,EMEA,2024-10-10,36550.3,USD
PO04934,POL3,V464,CAT10,APAC ,2023-09-29,5578.9,usd
PO04935,pol2,V451,CAT10,LATAM,2023-09-19,41369.8, USD
PO04936,POL2,V225,CAT10,EMEA,2024-02-27,53722.49,usd
PO04937,POL3,v342,CAT09,apac,2023-11-15,,USD
PO04938,POL3,V281,cat05,LATAM ,2023-04-16,41606.22,usd
PO04939,POL1 ,V361,CAT02,na,2024-03-10,47857.93,USD
PO04940,POL1, V412,CAT10,LATAM,2023-04-24,25346.02, USD
PO04941,POL3 ,V088,CAT01, LATAM,2024-11-04,50815.83,usd
PO04942, POL2,V442, CAT06,LATAM,2024-01-25,53251.42,
PO04943,POL2, V053,cat06,NA,2024-01-26,6708.83,usd
PO04944,POL1 ,V293,CAT03,EMEA,2024-09-26,62723.63, USD
PO04945,POL1,V139 ,CAT10,APAC,2024-11-02,20752.56,
PO04946,POL1 ,V057,CAT01,emea,2024-11-08,6131.62,USD
PO04947, POL1,V044,CAT10 ,EMEA,2023-10-02,95956.87,USD
PO04948,POL1,V493,,LATAM,2023-12-13,6462.48,usd
PO04949,POL2,V204,CAT01 ,NA ,2024-08-05,84816.05,usd
PO04950,POL2,V098 ,cat05,LATAM,2023-11-16,93015.81, USD
PO04951, POL1,V438 ,CAT07,NA,2024-06-02,14810.73, USD
PO04952,POL1,V079, CAT06, NA,2023-08-02,63631.11,usd
PO04953,pol1,V425, CAT08,LATAM ,2023-01-31,74375.08,
PO04954,POL3,V016 ,CAT03,NA ,2024-05-03,41678.82,USD
PO04955,POL1,V456,CAT08,APAC,2023-10-09,25177.92,
PO04956,POL1,V318,CAT03,EMEA ,2023-04-01,57215.25,
PO04957,pol3,v155,CAT04,APAC,2023-08-09,42374.04, USD
PO04958,POL1,V317,CAT06,APAC,2024-08-20,39048.74, USD
PO04959,POL2,v492,CAT02,APAC ,2024-08-24,81162.38,usd
PO04960,POL2,V187,CAT08,APAC,2023-05-01,74985.91,USD
PO04961,POL1, V038,CAT01,NA,2024-12-07,31397.57, USD
PO04962,pol3,V238,CAT08,APAC ,2023-10-30,20056.2, USD
PO04963,POL2,V308,CAT04,APAC,2024-12-04,74764.24, USD
PO04964,POL2,V198,CAT05,APAC,2023-12-29,16811.13, USD
PO04965,POL2,V168, CAT04,LATAM ,2023-09-23,46090.27,USD
PO04966,POL3,V468 ,cat04,na,2024-12-13,30145.68,usd
PO04967,POL1,V356,cat06,EMEA ,2023-05-13,42438.95,
PO04968,POL1 , V466,cat10,na,2023-05-30,53990.95,USD
PO04969, POL2,V408,CAT07 , NA,2024-06-06,8697.2,USD
PO04970,POL3,V287,CAT04 ,NA,2024-08-19,17388.89,usd
PO04971,POL1 ,V051,CAT02 ,EMEA,2024-04-27,55764.34,
PO04972,pol2, V162,cat09,NA,2023-09-29,85311.77, USD
PO04973,POL2,V053,CAT09,na,2023-08-04,85336.82,
PO04974,POL3, V450,cat01,EMEA ,2023-09-21,12628.91,USD
PO04975,POL2,V455 ,CAT06,APAC,2024-05-10,10744.11,usd
PO04976,POL3 ,V094,CAT05 , LATAM,2024-02-15,30653.07,usd
PO04977, POL3, V499,CAT09,LATAM,2023-06-07,5788.82,USD
PO04978,POL1,V076,cat08,latam,2024-08-28,88024.5,
PO04979,POL1, V472,CAT05,LATAM,2024-03-11,62370.85,usd
PO04980,POL3,V483, CAT10,EMEA,2023-04-10,, USD
PO04981,POL2 ,V042,CAT08 ,latam,2023-03-15,84721.13,usd
PO04982,POL1, V081, CAT07,LATAM,2024-11-13,73254.84, USD
PO04983,POL2,V161,CAT10 ,na,2024-03-26,94390.83, USD
PO04984,pol3,V496 , CAT02,NA,2023-05-03,53538.11,USD
PO04985,POL1,v082,cat03,emea,2023-09-01,32297.59,USD
PO04986,POL1,V226,CAT04,LATAM,2024-09-20,91538.95,
PO04987,POL3,V230,CAT09,LATAM ,2024-02-05,1165.68,
PO04988,POL1 ,V160,CAT07, EMEA,2023-02-14,90416.24, USD
PO04989,POL2,V471,CAT02,EMEA,2024-07-21,68213.08,
PO04990,POL2,V325,cat08,LATAM,2023-07-18,72040.22,usd
PO04991,POL3 ,v303,cat05,APAC,2024-06-13,43652.48,
PO04992,pol1,v328,CAT04,EMEA,2024-08-28,73074.22,USD
PO04993,POL3 ,v363,CAT02,LATAM,2023-05-11,56859.16,USD
PO04994,,V155,CAT04,emea,2023-03-12,53075.63,USD
PO04995,pol2,V359,CAT08,EMEA,2024-03-21,88752.48,
PO04996,POL2, V256,CAT03,EMEA,2024-03-14,56533.08, USD
PO04997,POL3,V039,CAT10,na,2023-06-08,30623.88,usd
PO04998, POL1,V174 ,CAT07,emea,2024-12-26,28943.54, USD
PO04999,POL2,V432,cat09,APAC,2023-05-13,88262.61, USD
PO05000,POL1,V124, CAT05,na,2023-10-12,39706.14,USD
PO05001, POL1,V019 ,CAT01,NA,2023-03-16,75325.79,usd
PO05002,POL2,V438,CAT01,APAC ,2024-01-26,33724.58,usd
PO05003,POL1,V345,CAT06 , NA,2024-01-16,3126.83,
PO05004,POL1,v307,CAT07, NA,2024-02-20,32336.2,
PO05005,POL2,V495 ,CAT02 ,EMEA ,2024-05-01,,usd
PO05006, POL1, V409,CAT07,LATAM,2023-07-22,16260.36,usd
PO05007,POL1 ,v177,CAT07,NA,2024-06-04,35203.78,
PO05008,pol2,V178,CAT02, LATAM,2024-11-09,78037.16, USD
PO05009,pol3,V224,CAT03,APAC,2024-11-30,2325.96,USD
PO05010,POL3, V273, CAT04,NA,2024-03-15,61545.26, USD
PO05011,POL2,V304,CAT10,NA,2024-07-20,11776.33,USD
PO05012,POL3,V223,CAT08,EMEA,2023-01-13,75019.4,
PO05013,POL1,V364,cat07,APAC,2023-12-01,66711.48, USD
PO05014,POL2, V283,CAT06,LATAM ,2024-03-22,21723.66, USD
PO05015,POL1,V113,cat05,LATAM ,2023-03-10,92910.86,
PO05016,pol1,V413,CAT01,latam,2023-01-09,98764.97, USD
PO05017, POL1, V476,, APAC,2024-01-26,36547.57,
PO05018,POL2, V465,CAT06,EMEA,2023-06-18,21558.8,USD
PO05019, POL3, V497,CAT07,EMEA,2023-05-08,64429.35, USD
PO05020, POL2,V398,CAT06,emea,2024-04-16,68747.64,
PO05021,POL3,V334,CAT03 , NA,2024-12-02,89021.76,
PO05022,POL1,V245,CAT02 ,LATAM,2023-12-04,88460.11,USD
PO05023,POL2, V471,CAT07 ,APAC ,2024-03-04,91500.75,USD
PO05024,POL1,V334 ,CAT06,LATAM,2023-07-10,96675.2,
PO05025,POL3,V463,cat10,LATAM,2024-03-13,61064.38,usd
PO05026,POL3,V334,CAT09,apac,2024-09-06,1817.5, USD
PO05027, POL2,V315,CAT04,LATAM ,2023-05-31,13453.59,USD
PO05028,pol1,V121, CAT07,LATAM ,2023-07-31,89564.01,
PO05029, POL2,V372, CAT01,apac,2023-08-17,81177.04, USD
PO05030,POL2,V304,cat03,APAC,2024-07-26,70529.93,USD
PO05031,POL3, V334,CAT02, NA,2023-08-13,47191.6,usd
PO05032,POL2,V160,CAT02, NA,2023-09-10,14127.7,
PO05033,POL2,V030,CAT03 ,NA,2023-03-09,87550.5,usd
PO05034,POL2,V241,CAT10,apac,2023-06-01,30406.24,USD
PO05035,POL3,V002 ,CAT09,LATAM,2023-11-10,28696.32,usd
PO05036,POL3,V004,CAT06 ,LATAM,2024-03-04,38748.19,usd
PO05037,POL2,V471 ,cat06,EMEA,2024-05-09,79275.98,usd
PO05038,POL2,V290,CAT04,NA ,2024-01-20,93807.73, USD
PO05039,POL2,v313, CAT04,EMEA,2024-05-25,60065.44,USD
PO05040,POL3 ,v102,CAT04,LATAM ,2024-05-24,83646.73,usd
PO05041,POL3,V194,CAT04,apac,2023-07-18,35960.24,usd
PO05042,POL3,V491,CAT02, NA,2024-03-24,29300.49, USD
PO05043,POL3,V037,CAT04,APAC,2024-08-12,40354.89,usd
PO05044, POL1,V416, CAT05,APAC,2024-07-04,23364.37,USD
PO05045,POL1,V184,CAT06,NA,2024-07-20,18821.88, USD
PO05046, POL1,V422 ,cat01,APAC,2024-08-28,48268.2, USD
PO05047,POL2,V379,CAT10,apac,2023-01-21,60285.08,
PO05048,POL1,V088 ,CAT08,na,2023-01-03,52966.69,
PO05049,pol1,V299,CAT08, NA,2024-11-12,20798.7, USD
PO05050,POL1,V101,cat05, LATAM,2024-05-30,40846.97,USD
