invoice_id,invoice_line_id,po_id,vendor_id,invoice_date,invoice_amount,invoice_status
INV005013,INV1,PO02200,V428,2024-09-12,18394.84,posted
INV005014, INV2, PO01494,V472,2024-02-08,24046.23,POSTED
INV005015,INV1,PO07085,V372,2024-05-06,36296.2,Cancelled
INV005016,INV2, PO05079, V436,2024-09-09,37083.09,Cancelled
INV005017, INV2,PO05564,V358,2024-11-08,23597.76,CANCELLED
INV005018,INV1,PO05364 ,v373,2024-07-12,28936.07,posted
INV005019,INV2,PO02711,V085,2023-07-08,49087.66,CANCELLED
INV005020,INV2 ,PO02215,V107 ,2023-08-27,25159.89,Cancelled
INV005021,inv2,PO07299,V199 ,2023-03-31,14561.16,Cancelled
INV005022,INV2,PO02679,V115 ,2024-09-13,58274.69,POSTED
INV005023,inv2,PO00435 ,V197,2024-09-02,69180.41,Cancelled
INV005024,INV1,PO00972 ,V014,2024-11-28,45307.0,CANCELLED
INV005025,INV2, PO05416,v070,2024-01-17,86292.76,CANCELLED
INV005026,INV1 ,PO06949,V079,2023-10-06,74163.76,posted
INV005027,INV2,PO00612,V073,2023-10-19,23574.21,posted
INV005028,INV1 , PO06043,v195,2023-01-02,69564.33,CANCELLED
INV005029,inv2,PO03564,v427,2024-06-26,51145.39,posted
INV005030, INV1,po00394,v175,2024-12-11,35646.61,
INV005031,INV2 ,PO01607,v071,2024-03-16,90458.76,posted
INV005032, INV1,PO06973,V434,2023-11-13,32793.56,
INV005033,INV2, PO01531,V476,2023-09-06,82319.27,POSTED
INV005034,inv2,PO04716,V316,2023-02-11,29641.63,POSTED
INV005035,inv2, PO01382,v045,2023-12-13,2205.56,CANCELLED
INV005036, INV2,PO04404, V087,2024-10-04,25248.51,
INV005037,INV1,po01724,V044,2024-12-03,38297.92,POSTED
INV005038,inv1, PO05574,V223 ,2024-06-21,55724.16,Cancelled
INV005039,inv2,PO00309,v299,2024-04-26,88316.08,Cancelled
INV005040,inv2,PO00065 , V248,2023-08-12,6797.56,Cancelled
INV005041,INV1,PO02384 ,V116,2024-06-28,91891.48,CANCELLED
INV005042,INV2,PO01254,V334,2024-07-13,48277.48,
INV005043,INV1,PO06337,V070 ,2024-08-28,1004.48,CANCELLED
INV005044,INV2 , PO05482,V258,2024-09-12,66848.41,POSTED
INV005045,INV1 ,PO05334,V016,2024-02-03,14796.43,CANCELLED
INV005046,INV1,PO01391,v273,2024-01-16,71317.97,CANCELLED
INV005047,INV2,PO07803,v135,2023-09-06,51498.34,CANCELLED
INV005048,INV2, PO00155,V217,2023-01-29,55720.1,CANCELLED
INV005049,INV1,PO05025 , V211,2024-10-30,79517.44,posted
INV005050,INV1 ,PO06421, V317,2023-08-09,56268.68,POSTED
INV005051,INV1,PO04244,V491 ,2023-08-16,49884.23,CANCELLED
INV005052,INV1 ,PO06601,V073 ,2024-11-02,91900.09,posted
INV005053,INV2,PO03976 ,V450,2024-07-03,58897.85,POSTED
INV005054,INV2,PO02830, V057,2023-08-23,36520.5,posted
INV005055,INV2,PO01514,V142,2024-07-24,84389.72,Cancelled
INV005056,INV2 ,PO06467,V450 ,2024-06-12,24160.9,posted
INV005057,INV1,po04926,v487,2024-04-23,15548.26,
INV005058, INV1,PO03189,,2024-02-03,27750.62,Cancelled
INV005059,INV2 ,PO01467,v056,2023-01-29,88098.91,
INV005060,INV1,PO02661,V068,2024-09-17,49082.39,POSTED
INV005061,inv1,PO05392,V267,2023-07-07,27801.23,POSTED
INV005062,inv1, PO01976,v434,2024-09-17,81299.91,POSTED
INV005063,INV2 ,PO06961,V003,2024-01-08,77457.45,
INV005064,INV2,PO07172,V126 ,2023-10-26,1791.77,
INV005065,INV2,PO05186,v215,2024-07-09,42359.56,
INV005066,INV2,PO07511,V067 ,2023-06-26,46231.26,Cancelled
INV005067, INV2,,v213,2024-12-12,48506.79,
INV005068,INV1 ,PO04844, V206,2024-12-21,69343.84,CANCELLED
INV005069,inv2,PO06125 , V170,2024-12-18,8563.16,CANCELLED
INV005070,INV2,PO04010,V181,2024-02-03,,CANCELLED
INV005071,inv1,PO06784,V001,2024-08-10,54599.24,POSTED
INV005072,inv2,PO06319,V282 ,2023-10-12,90462.68,POSTED
INV005073,inv2,PO01810,V303,2024-04-26,48401.55,POSTED
INV005074,INV1,po04656,V282,2023-07-23,21899.75,CANCELLED
INV005075,inv1,PO04003,V057,2023-02-24,68859.65,Cancelled
INV005076,INV1,PO06365 ,V446,2023-09-06,59114.06,
INV005077,inv2,po00320, V201,2024-03-31,85285.71,Cancelled
INV005078,INV1, PO03691, V092,2024-09-04,75392.88,
INV005079,INV2,PO07255,V051,2023-08-13,48713.77,
INV005080,INV2 ,po02163,V351,2024-11-16,90483.74,
INV005081,INV1,PO03849,V466,2024-06-01,77945.28,CANCELLED
INV005082,INV1,PO06420,V392 ,2024-12-08,2053.14,
INV005083,INV2 , PO02819,V408,2024-10-15,10456.53,Cancelled
INV005084,INV1,PO01107,v142,2024-01-09,51215.8,Cancelled
INV005085, INV2, PO03608,V474,2023-01-31,40959.61,posted
INV005086,INV1,PO01375, V114,2023-11-07,60418.21,CANCELLED
INV005087,INV1 ,po01210,V323,2024-11-17,3775.62,POSTED
INV005088,INV2,PO02075 ,V121 ,2023-02-01,55875.99,posted
INV005089,INV2,PO00377,v489,2024-05-31,18011.17,Cancelled
INV005090,INV2,PO04982 ,V183,2024-10-21,52305.93,POSTED
INV005091,INV2,PO02302,V438,2023-09-01,77732.81,Cancelled
INV005092,INV2,PO04483,V192 ,2024-06-29,82392.52,POSTED
INV005093,inv1,PO00132 ,V468,2024-09-06,68532.53,POSTED
INV005094,INV1,PO07377,v194,2023-09-12,65437.51,CANCELLED
INV005095,INV1,PO07991,V039,2023-11-19,42719.71,POSTED
INV005096,INV2 ,PO02853 , V123,2023-07-27,13556.21,posted
INV005097,INV1,PO07242,V276,2023-10-10,19037.2,POSTED
INV005098, INV2,po04176, V002,2024-10-01,6235.67,CANCELLED
INV005099,INV1 ,PO04103,V087,2023-06-05,,
INV005100,INV1,PO06934,V330,2023-05-22,82871.9,
INV005101,INV1 ,PO07085,v457,2023-08-31,85076.8,Cancelled
INV005102, INV1,PO01878,V233,2024-01-29,30912.89,posted
INV005103,INV2,po04514,V326 ,2023-04-28,,posted
INV005104,INV2, PO03770,V401 ,2024-12-21,64403.24,POSTED
INV005105,, PO04060,V072,2023-04-30,71024.55,posted
INV005106,INV1, PO04461,V251,2023-11-27,65279.36,
INV005107,INV1,PO00864,V439 ,2024-06-13,21922.12,posted
INV005108,inv2,PO04463,v472,2023-03-26,90221.16,posted
INV005109,INV1 ,PO03631,V350,2024-02-11,87122.81,POSTED
INV005110,INV1,PO07114 ,V296,2023-11-04,77283.91,
INV005111, INV2,PO05956,v296,2024-08-21,10119.16,Cancelled
INV005112,INV1,PO04628 ,V072,2024-07-27,54989.81,CANCELLED
INV005113,INV1,PO07008,V161,2024-02-11,84890.36,posted
INV005114,inv1,PO03045,v056,2024-08-26,64396.35,POSTED
INV005115,INV2 , PO05806,V459,2024-10-26,21529.97,POSTED
INV005116,INV1, PO04065,V462 ,2023-05-01,92201.55,
INV005117,inv2,PO06413,V084,2023-05-21,64955.32,Cancelled
INV005118,inv2,PO03626 ,V444,2023-10-20,37121.86,posted
INV005119,INV1 ,PO01309 ,V450,2024-08-28,19972.74,
INV005120, INV1,PO07725 ,V268,2024-04-29,57857.63,POSTED
INV005121, INV2,PO06996,V472 ,2024-05-26,59616.11,POSTED
INV005122,INV1,PO07731,v078,2024-03-13,31453.06,CANCELLED
INV005123,INV1,PO00495,V017,2023-07-28,40938.63,POSTED
INV005124, INV2,PO03990, V396,2024-10-11,24186.43,POSTED
INV005125,INV2,PO02096 ,V097,2024-07-07,28216.69,CANCELLED
INV005126,INV2,PO01727,V314,2024-03-18,35148.89,posted
INV005127,INV2, PO06683,v352,2023-04-03,75774.42,CANCELLED
INV005128,INV1,PO06404,V136,2023-01-03,81287.38,POSTED
INV005129,INV2,PO01239, V033,2023-01-16,3109.27,
INV005130, INV1,PO06566,v285,2024-11-04,22221.77,
INV005131, INV1,PO07854, V114,2024-04-11,58203.93,
INV005132,INV1,po04726,V327,2024-01-12,61983.95,CANCELLED
INV005133,INV1,PO00487 ,V417,2023-08-11,55968.12,POSTED
INV005134, INV1,PO06664,V421 ,2023-06-07,90939.54,CANCELLED
INV005135,INV2,PO03829,V432 ,2023-12-29,71785.37,Cancelled
INV005136,INV1 , PO07980,V311,2024-04-01,61042.11,Cancelled
INV005137,inv2, PO04675,v326,2023-01-04,81817.3,
INV005138,INV1,po05545,V333,2024-11-04,69175.16,CANCELLED
INV005139,inv2, PO04184,V317,2023-01-11,,CANCELLED
INV005140,INV1,PO06978 ,V024,2023-04-23,78677.63,POSTED
INV005141,INV1,PO05665,V096,2024-08-27,57070.97,
INV005142,inv1,PO06664,V226,2023-10-19,53001.27,
INV005143, INV2,PO02398,V258,2023-09-24,92349.2,posted
INV005144,INV1,PO05702, V403,2024-04-11,70186.25,
INV005145,INV1 ,PO05837 ,V024,2024-10-07,56070.72,posted
INV005146,INV1,PO06938 , V061,2023-07-12,28974.51,POSTED
INV005147,INV1,PO02108,V251,2023-02-03,82304.79,
INV005148,inv1,PO00864, V336,2024-02-13,4810.96,CANCELLED
INV005149,INV2 ,PO03215,V463,2023-05-04,68812.56,
INV005150,inv1,PO04750, V055,2024-03-27,10610.52,POSTED
INV005151,INV1,PO03906,V400 ,2023-10-14,90561.84,CANCELLED
INV005152,INV2 ,PO07283,V352,2023-07-31,74312.03,posted
INV005153,INV2,PO05702,v103,2023-12-30,90832.49,CANCELLED
INV005154,INV2, PO00359,V395 ,2024-06-07,42560.23,POSTED
INV005155, INV2, PO00020,V276,2024-06-05,90076.76,POSTED
INV005156,INV2 ,PO05112,V188 ,2024-08-13,46643.94,CANCELLED
INV005157,INV1 ,PO02820,V139,2024-06-20,21871.71,CANCELLED
INV005158,INV1, PO05764,V103,2023-04-17,32315.71,POSTED
INV005159,INV2 ,po06803,V148 ,2024-07-01,89270.56,Cancelled
INV005160,INV1,PO01628,V251,2024-04-25,67671.17,posted
INV005161,INV1,PO00938, V136,2024-05-10,39589.48,
INV005162, INV1,PO07207,V174,2024-09-06,15534.43,Cancelled
INV005163,INV2,PO04554,V166,2023-09-11,13255.34,Cancelled
INV005164,inv1,PO03626,V150,2023-08-25,38034.6,posted
INV005165,INV1,PO07551,V192,2024-10-02,6893.78,
INV005166,INV2, PO00244,v062,2024-12-10,,Cancelled
INV005167,INV1,po01160,V092 ,2024-02-18,32418.83,CANCELLED
INV005168,INV1 ,PO02221,V198,2023-08-11,36415.31,
INV005169,INV2,PO03941 ,V449,2024-04-09,72794.04,Cancelled
INV005170,INV2,PO07739, V352,2024-10-12,6900.33,CANCELLED
INV005171,INV1 ,PO04913,V162,2023-07-03,32155.14,Cancelled
INV005172,INV1, PO00330,V285,2024-08-20,20380.66,POSTED
INV005173,INV2 ,PO07873,V292,2024-10-10,40894.81,Cancelled
INV005174,INV2,PO02201, V281,2024-04-08,56054.01,POSTED
INV005175,INV1,po01288,V065,2023-07-02,,POSTED
INV005176,INV2 ,PO00508, V072,2024-06-20,3780.79,
INV005177,INV2,po03123,V110 ,2024-03-04,60394.82,Cancelled
INV005178, INV2,po04578,V137,2023-04-15,69884.79,Cancelled
INV005179,inv2,PO00827,V010,2023-09-18,11952.69,CANCELLED
INV005180,INV1,PO07196,V097,2023-05-04,76906.97,posted
INV005181, INV1,PO06077,V391,2024-11-24,65959.43,POSTED
INV005182,INV2,PO04766,V325 ,2024-06-24,70223.34,posted
INV005183,INV1,PO00152 ,V328,2024-11-02,51246.89,Cancelled
INV005184, INV1,po00133,V282,2024-01-31,22123.89,Cancelled
INV005185,INV2 ,po05055,V380 ,2024-06-16,78612.85,CANCELLED
INV005186,INV1,PO04392,V050,2024-05-10,75875.9,
INV005187,INV2,PO05797,V498,2023-12-06,54479.16,Cancelled
INV005188,INV2,PO07357,v205,2023-06-08,5584.3,POSTED
INV005189,INV1, PO05443,V480,2024-04-18,,CANCELLED
INV005190, INV2,po05917,V398,2024-07-10,51550.5,posted
INV005191,INV1 ,PO03584,V124,2024-05-16,65590.47,CANCELLED
INV005192,INV2,PO03094,V203,2023-03-14,15351.68,POSTED
INV005193,INV1,PO00366,V386,2024-05-13,67684.18,Cancelled
INV005194,INV1 ,PO00907, V317,2024-10-26,61719.45,POSTED
INV005195, INV1,PO04983,V235,2023-04-03,29178.76,CANCELLED
INV005196,inv1,PO03740,V144,2023-02-05,7942.68,posted
INV005197,INV2, PO07355,V375,2023-10-17,22609.59,posted
INV005198,INV1,PO06608,V368,2024-09-20,89935.13,
INV005199,INV2,PO01290,V016 ,2024-02-27,74894.33,POSTED
INV005200,inv1, PO06546,v366,2023-08-07,87680.95,CANCELLED
INV005201,INV1 , PO04742,V107,2024-07-15,43795.86,Cancelled
INV005202,INV2, PO01057,V034 ,2023-04-23,90145.57,CANCELLED
INV005203,INV2,PO04511,V346,2024-11-14,91853.91,posted
INV005204,INV1,PO00669,V139,2024-04-06,,CANCELLED
INV005205,inv2,PO07954 ,V381,2024-10-19,46123.93,POSTED
INV005206,INV1, PO02517,V283,2023-04-08,,posted
INV005207,INV2,PO04768,V246,2023-04-30,36800.84,
INV005208,INV2,PO01653,v218,2024-07-09,93536.72,
INV005209,INV1,PO04928,V235,2023-06-18,10634.87,
INV005210,INV1,PO06875,V282,2023-05-27,88891.06,Cancelled
INV005211,INV1 ,PO00989,V478,2023-07-09,52959.54,Cancelled
INV005212,INV2,PO07284,V089,2023-07-01,29943.39,
INV005213,INV1,PO06470, V090,2024-05-27,43351.24,posted
INV005214,INV2 ,PO06984,V394,2023-08-16,25502.47,Cancelled
INV005215,INV2, PO06364,V370 ,2024-02-19,49437.86,Cancelled
INV005216,INV2,PO00551,v307,2023-01-09,25346.37,CANCELLED
INV005217,inv1,PO04061,V085 ,2023-05-22,29254.65,Cancelled
INV005218,inv1,PO06497,V164,2023-12-12,75346.27,CANCELLED
INV005219,INV1,PO05962,V232,2024-05-25,52390.46,
INV005220,INV1,po05862,V010,2024-02-27,78556.52,
INV005221,INV2,po06662,v038,2024-12-18,74408.27,
INV005222,INV2,PO01747,v038,2024-06-22,52556.72,
INV005223,inv1, PO05451,V488 ,2023-09-18,42289.97,
INV005224,INV1,PO01957,V261 ,2023-03-24,19345.41,Cancelled
INV005225,,PO01086, V344,2023-06-18,21226.95,POSTED
INV005226,INV1 ,PO01619,V147,2023-01-08,36785.63,CANCELLED
INV005227,INV1,PO06990,V008,2024-06-04,87897.3,CANCELLED
INV005228, INV2,PO03949,V035,2023-02-07,1934.02,posted
INV005229, INV2, PO02197,V370 ,2023-07-31,2826.6,POSTED
INV005230,INV2 ,PO00349 ,V235,2024-05-13,64439.34,Cancelled
INV005231,INV2, PO06561,V252,2023-12-19,64252.19,CANCELLED
INV005232, INV2,PO07140,V321,2024-04-12,56990.43,POSTED
INV005233,INV2,PO02336,V137,2023-10-28,12050.89,POSTED
INV005234,INV2,po07378, V118,2024-09-28,40242.25,Cancelled
INV005235,INV2,PO07835,V484,2024-11-04,22064.62,posted
INV005236,INV2,PO07939,V358,2024-09-27,16162.16,POSTED
INV005237,INV1,po03939,v288,2023-06-27,84506.71,Cancelled
INV005238,INV2,po06766,v381,2023-12-02,34908.11,Cancelled
INV005239,INV2,PO02750,V151,2023-02-25,82436.24,POSTED
INV005240, INV1,po06613,v250,2023-05-29,92055.14,Cancelled
INV005241, INV1,PO06210,V042,2023-01-14,60300.64,POSTED
INV005242,INV1,PO02258,V120,2023-08-16,27881.88,Cancelled
INV005243, INV2,PO01588,V211,2023-02-17,38113.89,Cancelled
INV005244,INV1 , PO00138,V048,2023-10-02,77923.07,posted
INV005245,INV2,PO04581,V136,2024-05-28,68097.35,
INV005246,INV1 ,po02906,V005,2023-03-02,13294.23,CANCELLED
INV005247,INV1,PO06791,V424 ,2024-08-03,80300.78,Cancelled
INV005248,INV1, PO02810,V432 ,2023-05-26,64989.84,POSTED
INV005249, INV2,po04734,v085,2024-06-29,25603.1,CANCELLED
INV005250,INV1 ,PO02747, V143,2024-02-28,35087.85,
INV005251,INV1,PO03495, V374,2023-07-15,80671.25,posted
INV005252,INV2,PO00520, V397,2024-02-11,85467.87,
INV005253,INV2,po02114,v121,2024-03-23,70003.98,posted
INV005254,INV2,PO06414,v412,2024-07-01,5985.86,
INV005255,INV1,PO02440,V257 ,2024-07-12,19942.0,POSTED
INV005256,INV2,PO07532 ,V018,2024-10-12,44441.91,POSTED
INV005257,INV1,PO07738,V004,2024-07-03,33311.72,CANCELLED
INV005258,INV1,PO04783,V008,2024-07-13,44118.7,
INV005259,INV2, PO00093,v293,2024-12-23,41756.6,CANCELLED
INV005260, INV1,PO03151,V447,2023-04-25,87854.54,CANCELLED
INV005261,inv1,PO00423,V174,2024-09-22,24083.55,
INV005262,INV2,PO00296,V139 ,2023-07-13,22565.9,
INV005263,INV2,PO01340,V429,2024-01-28,23389.19,posted
INV005264,INV2,PO02963,V222,2023-03-10,60469.98,
INV005265,INV1, PO02750,V263,2024-11-07,72383.51,CANCELLED
INV005266,INV1,PO06999,V144,2023-11-24,5093.42,CANCELLED
INV005267,inv1,PO02128,V012,2023-02-23,41086.18,POSTED
INV005268,INV1,po03290,V216 ,2024-12-05,69358.32,posted
INV005269,INV1, PO06983,V340,2023-08-30,52327.55,Cancelled
INV005270,INV1,PO01188,V007,2023-07-21,54456.28,Cancelled
INV005271,inv1,PO03660,V476,2024-01-26,40749.93,POSTED
INV005272,INV2 , PO00067, V291,2024-02-03,89769.2,CANCELLED
INV005273,INV1,PO05503,V407,2024-01-25,22789.6,POSTED
INV005274,INV2,PO05103,v126,2024-01-08,52755.12,CANCELLED
INV005275,INV2, PO02294,V028,2024-02-20,32475.4,CANCELLED
INV005276,INV1, PO02955,V343,2023-10-03,5464.03,posted
INV005277,INV1,PO04958,V319,2023-05-31,18150.05,posted
INV005278,inv2,PO03001 ,V023,2023-01-28,72402.12,posted
INV005279, INV1,PO03582,V167 ,2024-05-13,87419.69,
INV005280,INV1,PO04237 ,V316,2023-05-31,17469.99,POSTED
INV005281,INV2, PO06269,V195,2024-05-31,60600.39,CANCELLED
INV005282,INV2,PO02298,v434,2023-01-31,49472.12,CANCELLED
INV005283,INV2,PO06381 , V015,2023-10-23,91831.53,CANCELLED
INV005284,inv1,PO07533,v016,2023-03-15,12097.52,posted
INV005285,INV2,PO04316,V101,2023-12-11,50216.94,POSTED
INV005286,INV2,PO02150, V118,2024-04-21,94552.88,posted
INV005287,INV2 ,PO01944,V413,2023-10-07,54038.49,POSTED
INV005288,INV1,PO04285,V341,2024-07-14,76351.52,Cancelled
INV005289,INV1,po04323,V132 ,2023-10-06,91553.08,posted
INV005290, INV2,PO06742,v198,2024-12-09,9548.78,POSTED
INV005291,INV2,PO02509 , V085,2024-02-28,46580.76,
INV005292, INV2, PO06547,V350,2023-04-24,88903.94,
INV005293, INV1,PO00433,V043,2023-01-30,48345.14,CANCELLED
INV005294,INV1,PO03575,,2023-10-26,90469.87,posted
INV005295,INV2,PO06222,V269 ,2023-03-05,91283.28,CANCELLED
INV005296,INV1, PO07247,v132,2024-06-24,19496.87,Cancelled
INV005297,INV1,PO05902,V239,2024-01-24,8656.29,
INV005298,INV2,po00770,V387 ,2023-11-02,41917.01,POSTED
INV005299,INV1,po00236,V009,2023-04-26,61627.35,posted
INV005300,INV2,PO02614,V294,2023-10-14,5877.28,POSTED
INV005301,INV1,PO01114, V166,2023-01-19,6535.49,CANCELLED
INV005302, INV2,PO07697,V001,2024-02-04,82564.14,POSTED
INV005303,INV2,PO00345,V366,2023-04-23,92610.37,Cancelled
INV005304, INV2,PO01858, V468,2024-05-29,69415.97,CANCELLED
INV005305, INV2,PO02837 ,v099,2023-02-18,12512.34,POSTED
INV005306,INV2,PO01718, V468,2024-07-02,64366.46,POSTED
INV005307, INV1,po04949,V196,2023-07-20,81380.11,
INV005308,INV2,PO02185,V380,2023-07-19,16272.23,POSTED
INV005309, INV1,PO05904,v410,2023-09-08,33985.19,POSTED
INV005310,INV1,po00305,V376,2024-01-15,1012.18,POSTED
INV005311,INV1 ,PO03810 ,V362,2023-03-03,26069.22,CANCELLED
INV005312,INV2,PO03859,V401,2023-11-11,31867.69,Cancelled
INV005313,INV1, PO02034,V057,2024-04-23,5798.26,POSTED
INV005314,INV1, PO07485,V023 ,2024-08-16,38705.92,posted
INV005315,INV2,PO04411,V419 ,2023-04-11,,POSTED
INV005316,INV2, PO07341,V452,2024-12-10,56857.54,posted
INV005317,INV2,PO04891,V225,2023-03-26,69421.06,Cancelled
INV005318,INV1,PO01971,V267,2023-07-08,56284.14,CANCELLED
INV005319,INV1 ,PO01503 ,v444,2024-09-23,16303.74,
INV005320,INV1 ,PO07296,V362,2024-10-14,44690.66,CANCELLED
INV005321,INV1,PO00387,V180 ,2024-10-18,82703.38,Cancelled
INV005322,INV1, PO00161,V121,2023-11-12,70063.29,posted
INV005323,inv2,PO04399,V444,2024-08-05,62322.76,
INV005324,INV2 ,PO01229 , V349,2023-07-03,80774.65,posted
INV005325,inv1,PO06944, V092,2024-08-29,17160.56,POSTED
INV005326,INV1,PO03199,V362,2023-10-11,73012.52,POSTED
INV005327,INV1,,V392,2024-11-22,49135.81,Cancelled
INV005328,INV1,PO01970,V014,2023-08-09,78798.13,
INV005329,INV1, PO06312,V065,2024-02-19,33073.59,POSTED
INV005330,INV1 ,po03974,V317,2023-05-22,80300.23,Cancelled
INV005331, INV1,PO07543,V399,2023-07-05,10222.23,Cancelled
INV005332,INV1,po03997,V448,2024-02-09,38289.69,CANCELLED
INV005333,INV2,PO02582 ,V066,2024-09-02,61532.6,CANCELLED
INV005334,INV1,PO03239,V144,2024-01-17,63506.21,posted
INV005335, INV1,PO01771,V411,2024-07-21,25046.03,
INV005336,inv2,PO05026,V191,2024-06-03,61877.52,
INV005337,INV1,PO00540, V431,2023-10-14,1268.72,POSTED
INV005338,INV1,po03860,V178,2024-10-16,12180.52,POSTED
INV005339,INV1,po01092,V284 ,2023-11-30,81709.32,CANCELLED
INV005340, INV2,PO06719,V289 ,2024-05-06,36689.43,CANCELLED
INV005341, INV2,PO00743,V285,2024-04-18,17863.79,CANCELLED
INV005342,INV2,PO04697,V194,2023-06-22,73343.17,posted
INV005343,INV2,PO07442,V287,2023-10-22,36587.52,
INV005344,INV2,PO07304,v282,2023-01-24,72095.17,CANCELLED
INV005345,inv1,PO03296 , V338,2023-11-21,16361.94,POSTED
INV005346, INV2,PO01876,V385 ,2024-09-04,37696.11,posted
INV005347,INV1,po05556,V256,2024-06-16,25870.57,POSTED
INV005348,inv1,po03733,V252 ,2024-09-26,61585.74,posted
INV005349,INV2,PO05441,v320,2024-01-07,86753.74,CANCELLED
INV005350,INV1, PO05664,V463,2023-06-08,34057.89,posted
INV005351,inv2,,V052,2024-11-28,67145.93,
INV005352,INV1 ,PO00070,V479,2023-02-11,16309.24,posted
INV005353,INV1,PO05206,V441,2023-12-18,6753.48,posted
INV005354,INV2 , PO00229,V492,2024-09-20,65689.73,posted
INV005355,INV2,PO01890,V298 ,2024-06-13,28461.55,posted
INV005356,inv2,PO01803,V088 ,2024-01-11,51696.46,CANCELLED
INV005357,INV1, PO02983,V155 ,2023-04-21,45875.37,POSTED
INV005358,INV1,PO04386 , V180,2024-01-16,82848.48,POSTED
INV005359, INV1,PO00072,V215,2023-06-17,93823.69,Cancelled
INV005360,INV2,PO01837,V228,2023-04-05,93433.82,CANCELLED
INV005361,INV2,po04481, V202,2023-04-27,83072.4,
INV005362,inv2,PO02420, V262,2023-10-24,88283.17,
INV005363,INV1,po05946,V112,2024-06-21,29542.19,POSTED
INV005364,inv2,PO04574,V416,2024-07-21,10061.01,posted
INV005365,INV1 ,PO04574,V304 ,2023-05-18,83242.24,
INV005366, INV1,PO00944, V439,2024-02-18,5808.86,posted
INV005367,INV2,PO03446,V013,2024-06-03,35340.4,CANCELLED
INV005368, INV2,PO00692,V044,2024-08-24,24737.32,POSTED
INV005369,INV1, PO07492,V341 ,2023-09-23,1561.05,Cancelled
INV005370,INV1,po01184,V147 ,2024-06-19,51532.91,POSTED
INV005371,INV1, PO06716,V424 ,2024-10-23,12687.85,
INV005372,INV1,PO04304 ,V367,2023-09-01,25595.49,posted
INV005373, INV2,PO04194,V373,2023-05-05,35950.25,posted
INV005374,inv2,PO03726,v392,2024-06-12,43877.28,Cancelled
INV005375,INV2,PO02584,V185,2024-04-06,11503.06,CANCELLED
INV005376,INV1,PO06076,V250,2024-06-03,54139.04,
INV005377,INV2,PO03625 ,V079,2024-02-14,53860.38,posted
INV005378,inv1,PO04279,V451,2023-09-15,42991.55,Cancelled
INV005379,INV1,PO06498 , V320,2023-05-16,,Cancelled
INV005380,INV1,po05520,V412,2024-01-29,46677.95,
INV005381,INV1,PO04200,V114,2023-01-28,68520.69,CANCELLED
INV005382,inv1,PO05625, V499,2023-03-19,52212.77,
INV005383,INV2, PO04725,V412,2023-08-28,51379.34,Cancelled
INV005384,INV1 ,PO02998 ,v323,2024-01-05,90566.15,
INV005385,INV1,PO05077, V496,2024-06-26,8607.25,Cancelled
INV005386,INV2 ,PO03923,,2024-05-26,23897.96,CANCELLED
INV005387, INV2,PO07956,V235,2024-02-02,6052.23,CANCELLED
INV005388,INV1,po00882,V304 ,2024-09-04,91682.41,
INV005389,inv1,PO06437 ,V345,2023-12-20,89493.8,Cancelled
INV005390,inv1,PO02091,V225,2023-06-25,9511.11,CANCELLED
INV005391,INV1 ,po07209,v215,2024-05-18,70444.9,CANCELLED
INV005392, INV2, PO03722,V192 ,2023-08-16,41154.68,CANCELLED
INV005393,INV1,PO06339, V196,2023-10-06,,
INV005394,INV2 ,PO02527 ,v183,2024-05-11,84091.27,
INV005395,INV2 ,PO02413, V455,2023-06-11,,posted
INV005396,inv2,PO07602,V264,2023-10-13,39069.26,Cancelled
INV005397,INV2,PO07818 ,v151,2024-09-17,7629.42,posted
INV005398,INV1,PO01573 ,V469,2024-01-24,,
INV005399,INV1,PO07851,v178,2024-01-02,56031.69,CANCELLED
INV005400,INV2,PO01097,V067,2024-01-05,3403.01,Cancelled
INV005401,INV1 ,PO01153, V052,2023-11-12,49799.22,POSTED
